,# Triangles,Avg. Triangle Size,Image Resolution,CPUs,Raster Mode,HOM Enabled,Runtime (ms)
1791,131072,0.0001,1024,16,1,1,588.316
1792,131072,0.0001,1024,16,2,0,35.6818
1793,131072,0.0001,1024,16,2,1,594.839
1794,131072,0.0001,1024,32,0,0,31881.5
1795,131072,0.0001,1024,32,0,1,12031.1
1796,131072,0.0001,1024,32,1,0,34.7302
1797,131072,0.0001,1024,32,1,1,492.743
1798,131072,0.0001,1024,32,2,0,29.8448
1799,131072,0.0001,1024,32,2,1,482.031
1800,131072,0.0001,1024,64,0,0,29870.3
1801,131072,0.0001,1024,64,0,1,10173.7
1802,131072,0.0001,1024,64,1,0,42.4982
1803,131072,0.0001,1024,64,1,1,678.049
1804,131072,0.0001,1024,64,2,0,37.2736
1805,131072,0.0001,1024,64,2,1,665.891
1806,131072,0.0001,2048,1,0,0,DNF
1807,131072,0.0001,2048,1,0,1,DNF
1808,131072,0.0001,2048,1,1,0,2116.01
1809,131072,0.0001,2048,1,1,1,4031.21
1810,131072,0.0001,2048,1,2,0,1565.58
1811,131072,0.0001,2048,1,2,1,3839.32
1812,131072,0.0001,2048,2,0,0,DNF
1813,131072,0.0001,2048,2,0,1,DNF
1814,131072,0.0001,2048,2,1,0,1315.26
1815,131072,0.0001,2048,2,1,1,3345.27
1816,131072,0.0001,2048,2,2,0,1158.6
1817,131072,0.0001,2048,2,2,1,3144.8
1818,131072,0.0001,2048,4,0,0,DNF
1819,131072,0.0001,2048,4,0,1,238174.0
1820,131072,0.0001,2048,4,1,0,636.486
1821,131072,0.0001,2048,4,1,1,2013.93
1822,131072,0.0001,2048,4,2,0,570.993
1823,131072,0.0001,2048,4,2,1,1874.13
1824,131072,0.0001,2048,8,0,0,DNF
1825,131072,0.0001,2048,8,0,1,130671.0
1826,131072,0.0001,2048,8,1,0,322.867
1827,131072,0.0001,2048,8,1,1,1018.03
1828,131072,0.0001,2048,8,2,0,266.128
1829,131072,0.0001,2048,8,2,1,1048.36
1830,131072,0.0001,2048,16,0,0,225911.0
1831,131072,0.0001,2048,16,0,1,74480.0
1832,131072,0.0001,2048,16,1,0,177.547
1833,131072,0.0001,2048,16,1,1,624.196
1834,131072,0.0001,2048,16,2,0,150.82
1835,131072,0.0001,2048,16,2,1,609.069
1836,131072,0.0001,2048,32,0,0,121522.0
1837,131072,0.0001,2048,32,0,1,42228.7
1838,131072,0.0001,2048,32,1,0,143.264
1839,131072,0.0001,2048,32,1,1,520.676
1840,131072,0.0001,2048,32,2,0,110.525
1841,131072,0.0001,2048,32,2,1,509.115
1842,131072,0.0001,2048,64,0,0,119346.0
1843,131072,0.0001,2048,64,0,1,39561.3
1844,131072,0.0001,2048,64,1,0,132.313
1845,131072,0.0001,2048,64,1,1,739.896
1846,131072,0.0001,2048,64,2,0,115.109
1847,131072,0.0001,2048,64,2,1,719.467
1848,131072,0.01,256,1,0,0,46330.1
1849,131072,0.01,256,1,0,1,6529.28
1850,131072,0.01,256,1,1,0,1352.15
1851,131072,0.01,256,1,1,1,1368.64
1852,131072,0.01,256,1,2,0,754.965
1853,131072,0.01,256,1,2,1,1280.59
1854,131072,0.01,256,2,0,0,23314.4
1855,131072,0.01,256,2,0,1,3708.59
1856,131072,0.01,256,2,1,0,727.108
1857,131072,0.01,256,2,1,1,1232.06
1858,131072,0.01,256,2,2,0,479.336
1859,131072,0.01,256,2,2,1,1076.33
1860,131072,0.01,256,4,0,0,11874.9
1861,131072,0.01,256,4,0,1,2003.58
1862,131072,0.01,256,4,1,0,393.746
1863,131072,0.01,256,4,1,1,650.137
1864,131072,0.01,256,4,2,0,230.763
1865,131072,0.01,256,4,2,1,643.516
1866,131072,0.01,256,8,0,0,6544.31
1867,131072,0.01,256,8,0,1,1139.75
1868,131072,0.01,256,8,1,0,224.334
1869,131072,0.01,256,8,1,1,381.366
1870,131072,0.01,256,8,2,0,143.937
1871,131072,0.01,256,8,2,1,367.696
1872,131072,0.01,256,16,0,0,3707.9
1873,131072,0.01,256,16,0,1,640.048
1874,131072,0.01,256,16,1,0,111.575
1875,131072,0.01,256,16,1,1,227.621
1876,131072,0.01,256,16,2,0,70.195
1877,131072,0.01,256,16,2,1,224.164
1878,131072,0.01,256,32,0,0,3380.42
1879,131072,0.01,256,32,0,1,564.789
1880,131072,0.01,256,32,1,0,101.802
1881,131072,0.01,256,32,1,1,213.223
1882,131072,0.01,256,32,2,0,56.7399
1883,131072,0.01,256,32,2,1,199.479
1884,131072,0.01,256,64,0,0,1948.9
1885,131072,0.01,256,64,0,1,381.494
1886,131072,0.01,256,64,1,0,88.9482
1887,131072,0.01,256,64,1,1,298.497
1888,131072,0.01,256,64,2,0,43.1572
1889,131072,0.01,256,64,2,1,261.35
1890,131072,0.01,512,1,0,0,183737.0
1891,131072,0.01,512,1,0,1,21702.8
1892,131072,0.01,512,1,1,0,5080.47
1893,131072,0.01,512,1,1,1,1789.03
1894,131072,0.01,512,1,2,0,2269.88
1895,131072,0.01,512,1,2,1,1378.9
1896,131072,0.01,512,2,0,0,92426.9
1897,131072,0.01,512,2,0,1,11350.0
1898,131072,0.01,512,2,1,0,2687.3
1899,131072,0.01,512,2,1,1,1337.48
1900,131072,0.01,512,2,2,0,1403.77
1901,131072,0.01,512,2,2,1,1158.07
1902,131072,0.01,512,4,0,0,46730.6
1903,131072,0.01,512,4,0,1,5869.51
1904,131072,0.01,512,4,1,0,1453.0
1905,131072,0.01,512,4,1,1,810.139
1906,131072,0.01,512,4,2,0,747.922
1907,131072,0.01,512,4,2,1,671.792
1908,131072,0.01,512,8,0,0,25455.9
1909,131072,0.01,512,8,0,1,3354.26
1910,131072,0.01,512,8,1,0,797.466
1911,131072,0.01,512,8,1,1,427.429
1912,131072,0.01,512,8,2,0,406.22
1913,131072,0.01,512,8,2,1,413.726
1914,131072,0.01,512,16,0,0,14481.8
1915,131072,0.01,512,16,0,1,1961.05
1916,131072,0.01,512,16,1,0,413.491
1917,131072,0.01,512,16,1,1,248.718
1918,131072,0.01,512,16,2,0,212.229
1919,131072,0.01,512,16,2,1,242.558
1920,131072,0.01,512,32,0,0,9948.71
1921,131072,0.01,512,32,0,1,1845.5
1922,131072,0.01,512,32,1,0,376.005
1923,131072,0.01,512,32,1,1,214.695
1924,131072,0.01,512,32,2,0,161.488
1925,131072,0.01,512,32,2,1,197.319
1926,131072,0.01,512,64,0,0,7587.2
1927,131072,0.01,512,64,0,1,1021.18
1928,131072,0.01,512,64,1,0,248.576
1929,131072,0.01,512,64,1,1,286.947
1930,131072,0.01,512,64,2,0,110.673
1931,131072,0.01,512,64,2,1,283.037
1932,131072,0.01,1024,1,0,0,DNF
1933,131072,0.01,1024,1,0,1,85004.6
1934,131072,0.01,1024,1,1,0,31222.1
1935,131072,0.01,1024,1,1,1,4994.02
1936,131072,0.01,1024,1,2,0,10789.1
1937,131072,0.01,1024,1,2,1,2429.69
1938,131072,0.01,1024,2,0,0,DNF
1939,131072,0.01,1024,2,0,1,43247.3
1940,131072,0.01,1024,2,1,0,16931.2
1941,131072,0.01,1024,2,1,1,3091.9
1942,131072,0.01,1024,2,2,0,6033.32
1943,131072,0.01,1024,2,2,1,1840.69
1944,131072,0.01,1024,4,0,0,191893.0
1945,131072,0.01,1024,4,0,1,23374.5
1946,131072,0.01,1024,4,1,0,8744.55
1947,131072,0.01,1024,4,1,1,1627.35
1948,131072,0.01,1024,4,2,0,3147.28
1949,131072,0.01,1024,4,2,1,986.504
1950,131072,0.01,1024,8,0,0,103572.0
1951,131072,0.01,1024,8,0,1,12270.3
1952,131072,0.01,1024,8,1,0,4513.72
1953,131072,0.01,1024,8,1,1,898.17
1954,131072,0.01,1024,8,2,0,1719.82
1955,131072,0.01,1024,8,2,1,568.438
1956,131072,0.01,1024,16,0,0,58267.9
1957,131072,0.01,1024,16,0,1,7146.31
1958,131072,0.01,1024,16,1,0,2327.67
1959,131072,0.01,1024,16,1,1,551.233
1960,131072,0.01,1024,16,2,0,978.287
1961,131072,0.01,1024,16,2,1,324.031
1962,131072,0.01,1024,32,0,0,33007.9
1963,131072,0.01,1024,32,0,1,5914.94
1964,131072,0.01,1024,32,1,0,1966.21
1965,131072,0.01,1024,32,1,1,417.683
1966,131072,0.01,1024,32,2,0,803.045
1967,131072,0.01,1024,32,2,1,285.619
1968,131072,0.01,1024,64,0,0,30461.5
1969,131072,0.01,1024,64,0,1,3710.51
1970,131072,0.01,1024,64,1,0,1262.82
1971,131072,0.01,1024,64,1,1,385.285
1972,131072,0.01,1024,64,2,0,790.955
1973,131072,0.01,1024,64,2,1,353.211
1974,131072,0.01,2048,1,0,0,DNF
1975,131072,0.01,2048,1,0,1,DNF
1976,131072,0.01,2048,1,1,0,188299.0
1977,131072,0.01,2048,1,1,1,23878.4
1978,131072,0.01,2048,1,2,0,42997.0
1979,131072,0.01,2048,1,2,1,6319.21
1980,131072,0.01,2048,2,0,0,DNF
1981,131072,0.01,2048,2,0,1,174428.0
1982,131072,0.01,2048,2,1,0,106697.0
1983,131072,0.01,2048,2,1,1,14222.8
1984,131072,0.01,2048,2,2,0,24899.9
1985,131072,0.01,2048,2,2,1,4656.81
1986,131072,0.01,2048,4,0,0,DNF
1987,131072,0.01,2048,4,0,1,89633.2
1988,131072,0.01,2048,4,1,0,54324.5
1989,131072,0.01,2048,4,1,1,7269.32
1990,131072,0.01,2048,4,2,0,13228.8
1991,131072,0.01,2048,4,2,1,2461.55
1992,131072,0.01,2048,8,0,0,DNF
1993,131072,0.01,2048,8,0,1,48500.3
1994,131072,0.01,2048,8,1,0,28167.6
1995,131072,0.01,2048,8,1,1,4101.11
1996,131072,0.01,2048,8,2,0,8215.83
1997,131072,0.01,2048,8,2,1,1519.28
1998,131072,0.01,2048,16,0,0,237470.0
1999,131072,0.01,2048,16,0,1,28376.2
2000,131072,0.01,2048,16,1,0,15014.5
2001,131072,0.01,2048,16,1,1,2005.14
2002,131072,0.01,2048,16,2,0,7077.86
2003,131072,0.01,2048,16,2,1,980.73
2004,131072,0.01,2048,32,0,0,127315.0
2005,131072,0.01,2048,32,0,1,18134.6
2006,131072,0.01,2048,32,1,0,9504.85
2007,131072,0.01,2048,32,1,1,1578.98
2008,131072,0.01,2048,32,2,0,5741.53
2009,131072,0.01,2048,32,2,1,900.53
2010,131072,0.01,2048,64,0,0,122474.0
2011,131072,0.01,2048,64,0,1,14815.6
2012,131072,0.01,2048,64,1,0,7089.13
2013,131072,0.01,2048,64,1,1,1243.84
2014,131072,0.01,2048,64,2,0,6054.65
2015,131072,0.01,2048,64,2,1,1021.5
2016,1048576,1e-06,256,1,0,0,DNF
2017,1048576,1e-06,256,1,0,1,DNF
2018,1048576,1e-06,256,1,1,0,43.0743
2019,1048576,1e-06,256,1,1,1,69253.2
2020,1048576,1e-06,256,1,2,0,37.2028
2021,1048576,1e-06,256,1,2,1,71238.7
2022,1048576,1e-06,256,2,0,0,182162.0
2023,1048576,1e-06,256,2,0,1,224674.0
2024,1048576,1e-06,256,2,1,0,41.0209
2025,1048576,1e-06,256,2,1,1,61820.8
2026,1048576,1e-06,256,2,2,0,36.5983
2027,1048576,1e-06,256,2,2,1,61744.4
2028,1048576,1e-06,256,4,0,0,92151.9
2029,1048576,1e-06,256,4,0,1,115181.0
2030,1048576,1e-06,256,4,1,0,24.2938
2031,1048576,1e-06,256,4,1,1,35928.4
2032,1048576,1e-06,256,4,2,0,21.9428
2033,1048576,1e-06,256,4,2,1,35683.7
2034,1048576,1e-06,256,8,0,0,50272.5
2035,1048576,1e-06,256,8,0,1,63874.1
2036,1048576,1e-06,256,8,1,0,15.4372
2037,1048576,1e-06,256,8,1,1,23608.5
2038,1048576,1e-06,256,8,2,0,14.4429
2039,1048576,1e-06,256,8,2,1,23911.5
2040,1048576,1e-06,256,16,0,0,28561.8
2041,1048576,1e-06,256,16,0,1,37146.8
2042,1048576,1e-06,256,16,1,0,8.60215
2043,1048576,1e-06,256,16,1,1,16850.2
2044,1048576,1e-06,256,16,2,0,7.61442
2045,1048576,1e-06,256,16,2,1,16779.7
2046,1048576,1e-06,256,32,0,0,17470.0
2047,1048576,1e-06,256,32,0,1,23712.7
2048,1048576,1e-06,256,32,1,0,8.04858
2049,1048576,1e-06,256,32,1,1,13007.1
2050,1048576,1e-06,256,32,2,0,6.24158
2051,1048576,1e-06,256,32,2,1,13272.7
2052,1048576,1e-06,256,64,0,0,14974.3
2053,1048576,1e-06,256,64,0,1,20676.2
2054,1048576,1e-06,256,64,1,0,15.9681
2055,1048576,1e-06,256,64,1,1,11901.7
2056,1048576,1e-06,256,64,2,0,11.8218
2057,1048576,1e-06,256,64,2,1,12303.6
2058,1048576,1e-06,512,1,0,0,DNF
2059,1048576,1e-06,512,1,0,1,DNF
2060,1048576,1e-06,512,1,1,0,66.4609
2061,1048576,1e-06,512,1,1,1,67583.5
2062,1048576,1e-06,512,1,2,0,56.8218
2063,1048576,1e-06,512,1,2,1,65817.1
2064,1048576,1e-06,512,2,0,0,DNF
2065,1048576,1e-06,512,2,0,1,DNF
2066,1048576,1e-06,512,2,1,0,56.1282
2067,1048576,1e-06,512,2,1,1,54368.0
2068,1048576,1e-06,512,2,2,0,51.1074
2069,1048576,1e-06,512,2,2,1,54718.4
2070,1048576,1e-06,512,4,0,0,DNF
2071,1048576,1e-06,512,4,0,1,DNF
2072,1048576,1e-06,512,4,1,0,32.9348
2073,1048576,1e-06,512,4,1,1,30654.7
2074,1048576,1e-06,512,4,2,0,29.7237
2075,1048576,1e-06,512,4,2,1,31235.8
2076,1048576,1e-06,512,8,0,0,199585.0
2077,1048576,1e-06,512,8,0,1,181907.0
2078,1048576,1e-06,512,8,1,0,19.1027
2079,1048576,1e-06,512,8,1,1,20780.4
2080,1048576,1e-06,512,8,2,0,17.2046
2081,1048576,1e-06,512,8,2,1,21201.0
2082,1048576,1e-06,512,16,0,0,113196.0
2083,1048576,1e-06,512,16,0,1,103356.0
2084,1048576,1e-06,512,16,1,0,12.4898
2085,1048576,1e-06,512,16,1,1,14934.7
2086,1048576,1e-06,512,16,2,0,10.5713
2087,1048576,1e-06,512,16,2,1,15283.0
2088,1048576,1e-06,512,32,0,0,61740.6
2089,1048576,1e-06,512,32,0,1,56809.7
2090,1048576,1e-06,512,32,1,0,11.3853
2091,1048576,1e-06,512,32,1,1,11257.7
2092,1048576,1e-06,512,32,2,0,8.55353
2093,1048576,1e-06,512,32,2,1,11290.4
2094,1048576,1e-06,512,64,0,0,59820.2
2095,1048576,1e-06,512,64,0,1,53103.0
2096,1048576,1e-06,512,64,1,0,19.1134
2097,1048576,1e-06,512,64,1,1,11205.5
2098,1048576,1e-06,512,64,2,0,9.15302
2099,1048576,1e-06,512,64,2,1,11026.3
2100,1048576,1e-06,1024,1,0,0,DNF
2101,1048576,1e-06,1024,1,0,1,DNF
2102,1048576,1e-06,1024,1,1,0,145.898
2103,1048576,1e-06,1024,1,1,1,61624.0
2104,1048576,1e-06,1024,1,2,0,131.919
2105,1048576,1e-06,1024,1,2,1,60838.0
2106,1048576,1e-06,1024,2,0,0,DNF
2107,1048576,1e-06,1024,2,0,1,DNF
2108,1048576,1e-06,1024,2,1,0,109.423
2109,1048576,1e-06,1024,2,1,1,52657.7
2110,1048576,1e-06,1024,2,2,0,104.986
2111,1048576,1e-06,1024,2,2,1,52621.1
2112,1048576,1e-06,1024,4,0,0,DNF
2113,1048576,1e-06,1024,4,0,1,DNF
2114,1048576,1e-06,1024,4,1,0,59.6817
2115,1048576,1e-06,1024,4,1,1,29453.7
2116,1048576,1e-06,1024,4,2,0,55.7214
2117,1048576,1e-06,1024,4,2,1,30453.7
2118,1048576,1e-06,1024,8,0,0,DNF
2119,1048576,1e-06,1024,8,0,1,DNF
2120,1048576,1e-06,1024,8,1,0,32.2092
2121,1048576,1e-06,1024,8,1,1,20195.2
2122,1048576,1e-06,1024,8,2,0,31.1025
2123,1048576,1e-06,1024,8,2,1,20102.1
2124,1048576,1e-06,1024,16,0,0,DNF
2125,1048576,1e-06,1024,16,0,1,DNF
2126,1048576,1e-06,1024,16,1,0,19.0162
2127,1048576,1e-06,1024,16,1,1,14064.9
2128,1048576,1e-06,1024,16,2,0,18.6036
2129,1048576,1e-06,1024,16,2,1,14330.5
2130,1048576,1e-06,1024,32,0,0,238833.0
2131,1048576,1e-06,1024,32,0,1,196594.0
2132,1048576,1e-06,1024,32,1,0,15.6839
2133,1048576,1e-06,1024,32,1,1,10760.7
2134,1048576,1e-06,1024,32,2,0,16.6554
2135,1048576,1e-06,1024,32,2,1,10948.2
2136,1048576,1e-06,1024,64,0,0,238821.0
2137,1048576,1e-06,1024,64,0,1,193279.0
2138,1048576,1e-06,1024,64,1,0,22.0252
2139,1048576,1e-06,1024,64,1,1,11000.3
2140,1048576,1e-06,1024,64,2,0,19.7619
2141,1048576,1e-06,1024,64,2,1,10835.7
2142,1048576,1e-06,2048,1,0,0,DNF
2143,1048576,1e-06,2048,1,0,1,DNF
2144,1048576,1e-06,2048,1,1,0,469.664
2145,1048576,1e-06,2048,1,1,1,62782.0
2146,1048576,1e-06,2048,1,2,0,446.124
2147,1048576,1e-06,2048,1,2,1,62089.8
2148,1048576,1e-06,2048,2,0,0,DNF
2149,1048576,1e-06,2048,2,0,1,DNF
2150,1048576,1e-06,2048,2,1,0,281.824
2151,1048576,1e-06,2048,2,1,1,53069.5
2152,1048576,1e-06,2048,2,2,0,254.806
2153,1048576,1e-06,2048,2,2,1,52930.9
2154,1048576,1e-06,2048,4,0,0,DNF
2155,1048576,1e-06,2048,4,0,1,DNF
2156,1048576,1e-06,2048,4,1,0,149.828
2157,1048576,1e-06,2048,4,1,1,30001.7
2158,1048576,1e-06,2048,4,2,0,154.531
2159,1048576,1e-06,2048,4,2,1,30613.8
2160,1048576,1e-06,2048,8,0,0,DNF
2161,1048576,1e-06,2048,8,0,1,DNF
2162,1048576,1e-06,2048,8,1,0,82.66
2163,1048576,1e-06,2048,8,1,1,19775.5
2164,1048576,1e-06,2048,8,2,0,80.9064
2165,1048576,1e-06,2048,8,2,1,19753.9
2166,1048576,1e-06,2048,16,0,0,DNF
2167,1048576,1e-06,2048,16,0,1,DNF
2168,1048576,1e-06,2048,16,1,0,44.2542
2169,1048576,1e-06,2048,16,1,1,14196.3
2170,1048576,1e-06,2048,16,2,0,43.262
2171,1048576,1e-06,2048,16,2,1,13838.6
2172,1048576,1e-06,2048,32,0,0,DNF
2173,1048576,1e-06,2048,32,0,1,DNF
2174,1048576,1e-06,2048,32,1,0,31.2466
2175,1048576,1e-06,2048,32,1,1,10467.2
2176,1048576,1e-06,2048,32,2,0,27.9968
2177,1048576,1e-06,2048,32,2,1,10568.4
2178,1048576,1e-06,2048,64,0,0,DNF
2179,1048576,1e-06,2048,64,0,1,DNF
2180,1048576,1e-06,2048,64,1,0,23.8278
2181,1048576,1e-06,2048,64,1,1,11103.2
2182,1048576,1e-06,2048,64,2,0,32.439
2183,1048576,1e-06,2048,64,2,1,11175.1
2184,1048576,0.0001,256,1,0,0,DNF
2185,1048576,0.0001,256,1,0,1,53867.0
2186,1048576,0.0001,256,1,1,0,262.513
2187,1048576,0.0001,256,1,1,1,9369.4
2188,1048576,0.0001,256,1,2,0,235.385
2189,1048576,0.0001,256,1,2,1,9267.76
2190,1048576,0.0001,256,2,0,0,182661.0
2191,1048576,0.0001,256,2,0,1,29391.9
2192,1048576,0.0001,256,2,1,0,188.564
2193,1048576,0.0001,256,2,1,1,8155.97
2194,1048576,0.0001,256,2,2,0,174.049
2195,1048576,0.0001,256,2,2,1,8495.22
2196,1048576,0.0001,256,4,0,0,92218.2
2197,1048576,0.0001,256,4,0,1,15137.0
2198,1048576,0.0001,256,4,1,0,109.787
2199,1048576,0.0001,256,4,1,1,4813.73
2200,1048576,0.0001,256,4,2,0,101.723
2201,1048576,0.0001,256,4,2,1,4828.5
2202,1048576,0.0001,256,8,0,0,50290.3
2203,1048576,0.0001,256,8,0,1,8461.64
2204,1048576,0.0001,256,8,1,0,60.5225
2205,1048576,0.0001,256,8,1,1,2986.68
2206,1048576,0.0001,256,8,2,0,54.3183
2207,1048576,0.0001,256,8,2,1,3012.68
2208,1048576,0.0001,256,16,0,0,28653.7
2209,1048576,0.0001,256,16,0,1,4898.64
2210,1048576,0.0001,256,16,1,0,33.7941
2211,1048576,0.0001,256,16,1,1,1910.17
2212,1048576,0.0001,256,16,2,0,31.4735
2213,1048576,0.0001,256,16,2,1,1917.43
2214,1048576,0.0001,256,32,0,0,17603.4
2215,1048576,0.0001,256,32,0,1,4008.48
2216,1048576,0.0001,256,32,1,0,26.7954
2217,1048576,0.0001,256,32,1,1,1413.06
2218,1048576,0.0001,256,32,2,0,26.5093
2219,1048576,0.0001,256,32,2,1,1406.51
2220,1048576,0.0001,256,64,0,0,14948.4
2221,1048576,0.0001,256,64,0,1,2748.25
2222,1048576,0.0001,256,64,1,0,22.5765
2223,1048576,0.0001,256,64,1,1,1785.97
2224,1048576,0.0001,256,64,2,0,30.0359
2225,1048576,0.0001,256,64,2,1,1775.84
2226,1048576,0.0001,512,1,0,0,DNF
2227,1048576,0.0001,512,1,0,1,172807.0
2228,1048576,0.0001,512,1,1,0,759.08
2229,1048576,0.0001,512,1,1,1,9160.96
2230,1048576,0.0001,512,1,2,0,644.989
2231,1048576,0.0001,512,1,2,1,8978.31
2232,1048576,0.0001,512,2,0,0,DNF
2233,1048576,0.0001,512,2,0,1,88243.6
2234,1048576,0.0001,512,2,1,0,513.606
2235,1048576,0.0001,512,2,1,1,7806.05
2236,1048576,0.0001,512,2,2,0,399.101
2237,1048576,0.0001,512,2,2,1,7671.69
2238,1048576,0.0001,512,4,0,0,DNF
2239,1048576,0.0001,512,4,0,1,44659.5
2240,1048576,0.0001,512,4,1,0,248.604
2241,1048576,0.0001,512,4,1,1,4671.52
2242,1048576,0.0001,512,4,2,0,219.509
2243,1048576,0.0001,512,4,2,1,4577.03
2244,1048576,0.0001,512,8,0,0,199561.0
2245,1048576,0.0001,512,8,0,1,24430.9
2246,1048576,0.0001,512,8,1,0,147.245
2247,1048576,0.0001,512,8,1,1,2750.76
2248,1048576,0.0001,512,8,2,0,126.515
2249,1048576,0.0001,512,8,2,1,2791.52
2250,1048576,0.0001,512,16,0,0,113001.0
2251,1048576,0.0001,512,16,0,1,13894.9
2252,1048576,0.0001,512,16,1,0,79.1341
2253,1048576,0.0001,512,16,1,1,1729.76
2254,1048576,0.0001,512,16,2,0,67.7479
2255,1048576,0.0001,512,16,2,1,1730.92
2256,1048576,0.0001,512,32,0,0,62050.8
2257,1048576,0.0001,512,32,0,1,9242.44
2258,1048576,0.0001,512,32,1,0,64.8226
2259,1048576,0.0001,512,32,1,1,1295.92
2260,1048576,0.0001,512,32,2,0,51.0743
2261,1048576,0.0001,512,32,2,1,1274.07
2262,1048576,0.0001,512,64,0,0,59859.0
2263,1048576,0.0001,512,64,0,1,7250.96
2264,1048576,0.0001,512,64,1,0,57.2355
2265,1048576,0.0001,512,64,1,1,1739.09
2266,1048576,0.0001,512,64,2,0,52.2276
2267,1048576,0.0001,512,64,2,1,1759.69
2268,1048576,0.0001,1024,1,0,0,DNF
2269,1048576,0.0001,1024,1,0,1,DNF
2270,1048576,0.0001,1024,1,1,0,3162.94
2271,1048576,0.0001,1024,1,1,1,9217.62
2272,1048576,0.0001,1024,1,2,0,2521.94
2273,1048576,0.0001,1024,1,2,1,9162.05
2274,1048576,0.0001,1024,2,0,0,DNF
2275,1048576,0.0001,1024,2,0,1,DNF
2276,1048576,0.0001,1024,2,1,0,1857.51
2277,1048576,0.0001,1024,2,1,1,8038.11
2278,1048576,0.0001,1024,2,2,0,1568.34
2279,1048576,0.0001,1024,2,2,1,7916.49
2280,1048576,0.0001,1024,4,0,0,DNF
2281,1048576,0.0001,1024,4,0,1,166236.0
2282,1048576,0.0001,1024,4,1,0,929.186
2283,1048576,0.0001,1024,4,1,1,4663.35
2284,1048576,0.0001,1024,4,2,0,765.063
2285,1048576,0.0001,1024,4,2,1,4550.97
2286,1048576,0.0001,1024,8,0,0,DNF
2287,1048576,0.0001,1024,8,0,1,90726.2
2288,1048576,0.0001,1024,8,1,0,518.168
2289,1048576,0.0001,1024,8,1,1,2787.14
2290,1048576,0.0001,1024,8,2,0,455.277
2291,1048576,0.0001,1024,8,2,1,2803.11
2292,1048576,0.0001,1024,16,0,0,DNF
2293,1048576,0.0001,1024,16,0,1,51612.0
2294,1048576,0.0001,1024,16,1,0,265.653
2295,1048576,0.0001,1024,16,1,1,1805.02
2296,1048576,0.0001,1024,16,2,0,226.327
2297,1048576,0.0001,1024,16,2,1,1720.04
2298,1048576,0.0001,1024,32,0,0,238950.0
2299,1048576,0.0001,1024,32,0,1,28930.3
2300,1048576,0.0001,1024,32,1,0,211.428
2301,1048576,0.0001,1024,32,1,1,1640.91
2302,1048576,0.0001,1024,32,2,0,160.188
2303,1048576,0.0001,1024,32,2,1,1399.15
2304,1048576,0.0001,1024,64,0,0,239138.0
2305,1048576,0.0001,1024,64,0,1,27401.3
2306,1048576,0.0001,1024,64,1,0,167.834
2307,1048576,0.0001,1024,64,1,1,1922.86
2308,1048576,0.0001,1024,64,2,0,107.251
2309,1048576,0.0001,1024,64,2,1,1941.8
2310,1048576,0.0001,2048,1,0,0,DNF
2311,1048576,0.0001,2048,1,0,1,DNF
2312,1048576,0.0001,2048,1,1,0,15899.6
2313,1048576,0.0001,2048,1,1,1,10457.0
2314,1048576,0.0001,2048,1,2,0,11790.3
2315,1048576,0.0001,2048,1,2,1,9963.58
2316,1048576,0.0001,2048,2,0,0,DNF
2317,1048576,0.0001,2048,2,0,1,DNF
2318,1048576,0.0001,2048,2,1,0,9552.02
2319,1048576,0.0001,2048,2,1,1,8617.55
2320,1048576,0.0001,2048,2,2,0,7418.09
2321,1048576,0.0001,2048,2,2,1,8619.27
2322,1048576,0.0001,2048,4,0,0,DNF
2323,1048576,0.0001,2048,4,0,1,DNF
2324,1048576,0.0001,2048,4,1,0,4851.12
2325,1048576,0.0001,2048,4,1,1,5050.99
2326,1048576,0.0001,2048,4,2,0,4511.14
2327,1048576,0.0001,2048,4,2,1,4864.75
2328,1048576,0.0001,2048,8,0,0,DNF
2329,1048576,0.0001,2048,8,0,1,DNF
2330,1048576,0.0001,2048,8,1,0,2526.59
2331,1048576,0.0001,2048,8,1,1,3022.18
2332,1048576,0.0001,2048,8,2,0,2378.72
2333,1048576,0.0001,2048,8,2,1,2967.0
2334,1048576,0.0001,2048,16,0,0,DNF
2335,1048576,0.0001,2048,16,0,1,202371.0
2336,1048576,0.0001,2048,16,1,0,1334.13
2337,1048576,0.0001,2048,16,1,1,1802.92
2338,1048576,0.0001,2048,16,2,0,1095.26
2339,1048576,0.0001,2048,16,2,1,1753.23
2340,1048576,0.0001,2048,32,0,0,DNF
2341,1048576,0.0001,2048,32,0,1,110339.0
2342,1048576,0.0001,2048,32,1,0,990.451
2343,1048576,0.0001,2048,32,1,1,1407.49
2344,1048576,0.0001,2048,32,2,0,730.064
2345,1048576,0.0001,2048,32,2,1,1397.87
2346,1048576,0.0001,2048,64,0,0,DNF
2347,1048576,0.0001,2048,64,0,1,107803.0
2348,1048576,0.0001,2048,64,1,0,658.903
2349,1048576,0.0001,2048,64,1,1,2047.23
2350,1048576,0.0001,2048,64,2,0,673.305
2351,1048576,0.0001,2048,64,2,1,2029.03
2352,1048576,0.01,256,1,0,0,DNF
2353,1048576,0.01,256,1,0,1,20715.3
2354,1048576,0.01,256,1,1,0,10632.9
2355,1048576,0.01,256,1,1,1,4199.96
2356,1048576,0.01,256,1,2,0,5902.34
2357,1048576,0.01,256,1,2,1,4023.84
2358,1048576,0.01,256,2,0,0,185845.0
2359,1048576,0.01,256,2,0,1,11552.4
